name,prefecture,address,business_hours,closed_days,latitude,longitude,source_url,open_min,close_min,hours_note,closed_rule,needs_review,hours_source_url,hours_raw_text,hours_verified,llm_confidence,llm_note
たるみず,鹿児島県,鹿児島県垂水市牛根麓1038-1,物産 9：00～19：00 　レストラン11：00～14：30LO 　温泉13：00～19：30最終入泉,,31.55881,130.74464,https://ja.wikipedia.org/wiki/%E9%81%93%E3%81%AE%E9%A7%85%E3%81%9F%E3%82%8B%E3%81%BF%E3%81%9A,540,1140,,,1,https://www.michi-no-eki.jp/stations/views/19807,物産 9：00～19：00 　レストラン11：00～14：30LO 　温泉13：00～19：30最終入泉,0,0.9,物産店営業時間。レストランは11:00～14:30LO。温泉は13:00～19:30最終入泉
たるみずはまびら,鹿児島県,鹿児島県垂水市浜平2036-6,|都道府県名 = 鹿児島県,,31.46903,130.69928,https://ja.wikipedia.org/wiki/%E9%81%93%E3%81%AE%E9%A7%85%E3%81%9F%E3%82%8B%E3%81%BF%E3%81%9A%E3%81%AF%E3%81%BE%E3%81%B3%E3%82%89,,,|都道府県名 = 鹿児島県,,1,,,,,
とくのしま,鹿児島県,鹿児島県大島郡徳之島町花徳2206番地,9:00～18:00,,,,https://ja.wikipedia.org/wiki/%E9%81%93%E3%81%AE%E9%A7%85%E3%81%A8%E3%81%8F%E3%81%AE%E3%81%97%E3%81%BE,540,1080,|郵便番号 = 891-7425,,1,https://www.michi-no-eki.jp/stations/views/22373,9:00～18:00,0,1.0,通常の営業時間
喜入,鹿児島県,鹿児島県鹿児島市喜入町6094番地1,10:00～21:00,,31.37886,130.54522,https://ja.wikipedia.org/wiki/%E9%81%93%E3%81%AE%E9%A7%85%E5%96%9C%E5%85%A5,600,1260,,,1,https://www.michi-no-eki.jp/stations/views/19792,10:00～21:00,0,0.95,通常の営業時間
奄美大島住用,鹿児島県,鹿児島県奄美市住用町石原478,9:30～18:00,,28.25947,129.40869,https://ja.wikipedia.org/wiki/%E9%81%93%E3%81%AE%E9%A7%85%E5%A5%84%E7%BE%8E%E5%A4%A7%E5%B3%B6%E4%BD%8F%E7%94%A8,570,1080,,,1,https://www.michi-no-eki.jp/stations/views/19801,9:30～18:00,0,1.0,通常の営業時間
山川港活お海道,鹿児島県,鹿児島県指宿市山川金生町1番地10,8:30～17:30,,31.203,130.63492,https://ja.wikipedia.org/wiki/%E9%81%93%E3%81%AE%E9%A7%85%E5%B1%B1%E5%B7%9D%E6%B8%AF%E6%B4%BB%E3%81%8A%E6%B5%B7%E9%81%93,510,1050,,,1,https://www.michi-no-eki.jp/stations/views/19810,8:30～17:30,0,1.0,None
川辺やすらぎの郷,鹿児島県,鹿児島県南九州市川辺町清水6910番地,8:00～19:00,,31.41278,130.43292,https://ja.wikipedia.org/wiki/%E9%81%93%E3%81%AE%E9%A7%85%E5%B7%9D%E8%BE%BA%E3%82%84%E3%81%99%E3%82%89%E3%81%8E%E3%81%AE%E9%83%B7,480,1140,,,1,https://www.michi-no-eki.jp/stations/views/19800,8:00～19:00,0,0.9,通常の営業時間。
松山,鹿児島県,鹿児島県志布志市松山町新橋1526-1,9:00～18:00,,31.58161,131.04253,https://ja.wikipedia.org/wiki/%E9%81%93%E3%81%AE%E9%A7%85%E6%9D%BE%E5%B1%B1,540,1080,,,1,https://www.michi-no-eki.jp/stations/views/19795,9:00～18:00,0,1.0,4月の営業時間として解釈
根占,鹿児島県,鹿児島県南大隅町根占山本6868,9:00～18:00,,31.1855,130.76744,https://ja.wikipedia.org/wiki/%E9%81%93%E3%81%AE%E9%A7%85%E6%A0%B9%E5%8D%A0,540,1080,,,1,https://www.michi-no-eki.jp/stations/views/19799,9:00～18:00,0,1.0,通常の営業時間
桜島,鹿児島県,鹿児島県鹿児島市桜島横山町1722番地48号,9:00～18:00,,31.58933,130.59886,https://ja.wikipedia.org/wiki/%E9%81%93%E3%81%AE%E9%A7%85%E6%A1%9C%E5%B3%B6,540,1080,9:00 - 19:00（4月 - 9月） / 9:00 - 18:00（10月 - 3月）,,1,https://www.michi-no-eki.jp/stations/views/19802,9:00～18:00,0,1.0,通常の営業時間
樋脇,鹿児島県,鹿児島県薩摩川内市樋脇町市比野156,9:00～18:00,,31.79644,130.40733,https://ja.wikipedia.org/wiki/%E9%81%93%E3%81%AE%E9%A7%85%E6%A8%8B%E8%84%87,540,1080,8:30 - 18:30（4月 - 9月） / 9:00 - 18:00（10月 - 3月）,,1,https://www.michi-no-eki.jp/stations/views/19794,9:00～18:00,0,0.9,通常の営業時間。
野方あらさの,鹿児島県,鹿児島県大崎町野方2810番地7,9:00～18:00,,31.50014,130.92408,https://ja.wikipedia.org/wiki/%E9%81%93%E3%81%AE%E9%A7%85%E9%87%8E%E6%96%B9%E3%81%82%E3%82%89%E3%81%95%E3%81%AE,540,1080,24時間営業,,1,https://www.michi-no-eki.jp/stations/views/19812,9:00～18:00,0,0.95,一般的な営業時間。
錦江にしきの里,鹿児島県,鹿児島県,8:30～18:00,,,,https://ja.wikipedia.org/wiki/%E9%81%93%E3%81%AE%E9%A7%85%E9%8C%A6%E6%B1%9F%E3%81%AB%E3%81%97%E3%81%8D%E3%81%AE%E9%87%8C,510,1080,,,1,https://www.michi-no-eki.jp/stations/views/19811,8:30～18:00,0,0.9,一般的な営業時間。
長島,鹿児島県,鹿児島県長島町指江1576番地1号,8:30～18:00,,32.16172,130.10928,https://ja.wikipedia.org/wiki/%E9%81%93%E3%81%AE%E9%A7%85%E9%95%B7%E5%B3%B6,510,1080,8:30 - 18:30（4月 - 9月） / 9:00 - 18:00（10月 - 3月）,,1,https://www.michi-no-eki.jp/stations/views/19797,8:30～18:00,0,1.0,None
阿久根,鹿児島県,鹿児島県阿久根市大川4816-6,9:30～18:00　レストラン11：00～14：00,,31.94589,130.2165,https://ja.wikipedia.org/wiki/%E9%81%93%E3%81%AE%E9%A7%85%E9%98%BF%E4%B9%85%E6%A0%B9,570,1080,9:30 - 19:00（4月 - 10月） / 9:30 - 18:00（11月 - 3月）,,1,https://www.michi-no-eki.jp/stations/views/19796,9:30～18:00　レストラン11：00～14：00,0,0.9,レストランは11:00～14:00
霧島,鹿児島県,鹿児島県霧島市霧島田口2583-22,9:00～17:15,,31.86325,130.85136,https://ja.wikipedia.org/wiki/%E9%81%93%E3%81%AE%E9%A7%85%E9%9C%A7%E5%B3%B6,540,1035,,,1,https://www.michi-no-eki.jp/stations/views/19793,9:00～17:15,0,0.95,4月の通常の営業時間を解釈
黒之瀬戸だんだん市場,鹿児島県,鹿児島県長島町山門野4093,9:00～18:00,,32.10828,130.17092,https://ja.wikipedia.org/wiki/%E9%81%93%E3%81%AE%E9%A7%85%E9%BB%92%E4%B9%8B%E7%80%AC%E6%88%B8%E3%81%A0%E3%82%93%E3%81%A0%E3%82%93%E5%B8%82%E5%A0%B4,540,1080,,,1,https://www.michi-no-eki.jp/stations/views/19809,9:00～18:00,0,0.9,通常の営業時間
いとまん,沖縄県,沖縄県糸満市西崎町4丁目19番地の1,9:00 ～18:00,,26.13847,127.66125,https://ja.wikipedia.org/wiki/%E9%81%93%E3%81%AE%E9%A7%85%E3%81%84%E3%81%A8%E3%81%BE%E3%82%93,540,1080,,,1,https://www.michi-no-eki.jp/stations/views/19819,9:00 ～18:00,0,1.0,None
おおぎみ,沖縄県,沖縄県大宜味村津波95番地,【直売所】10:00～19:00　　　　　　　　　【レストラン】11:00～19:00（Lo.18:30）　【パーラー】10:00～17:00　　　　　　　【観光案内所】9:00～17:00,,26.660792,128.102478,https://ja.wikipedia.org/wiki/%E9%81%93%E3%81%AE%E9%A7%85%E3%81%8A%E3%81%8A%E3%81%8E%E3%81%BF,600,1140,,,1,https://www.michi-no-eki.jp/stations/views/19814,【直売所】10:00～19:00　　　　　　　　　【レストラン】11:00～19:00（Lo.18:30）　【パーラー】10:00～17:00　　　　　　　【観光案内所】9:00～17:00,0,0.9,直売所営業時間
かでな,沖縄県,沖縄県嘉手納町屋良1026番地3,8:30～20:00,,26.36806,127.77411,https://ja.wikipedia.org/wiki/%E9%81%93%E3%81%AE%E9%A7%85%E3%81%8B%E3%81%A7%E3%81%AA,510,1200,,,1,https://www.michi-no-eki.jp/stations/views/19816,8:30～20:00,0,1.0,None
ぎのざ,沖縄県,沖縄県宜野座村字漢那1633番地,9:30～18:00（特産品直売所） 9:15～18:00（観光情報センター）10:00〜（各テナント）,,26.47369,127.95203,https://ja.wikipedia.org/wiki/%E9%81%93%E3%81%AE%E9%A7%85%E3%81%8E%E3%81%AE%E3%81%96,570,1080,,,1,https://www.michi-no-eki.jp/stations/views/19820,9:30～18:00（特産品直売所） 9:15～18:00（観光情報センター）10:00〜（各テナント）,0,0.8,特産品直売所の営業時間。観光情報センターは09:15～18:00、テナントは10:00～。
やんばるパイナップルの丘 安波,沖縄県,沖縄県国頭村字安波1089番7,|郵便番号 = 905-1504,,26.7045786,128.28038225,https://ja.wikipedia.org/wiki/%E9%81%93%E3%81%AE%E9%A7%85%E3%82%84%E3%82%93%E3%81%B0%E3%82%8B%E3%83%91%E3%82%A4%E3%83%8A%E3%83%83%E3%83%97%E3%83%AB%E3%81%AE%E4%B8%98_%E5%AE%89%E6%B3%A2,,,|郵便番号 = 905-1504,,1,,,,,
ゆいゆい国頭,沖縄県,沖縄県国頭村字奥間1605番地,9:00～18:00,,26.73197,128.16933,https://ja.wikipedia.org/wiki/%E9%81%93%E3%81%AE%E9%A7%85%E3%82%86%E3%81%84%E3%82%86%E3%81%84%E5%9B%BD%E9%A0%AD,540,1080,,,1,https://www.michi-no-eki.jp/stations/views/19815,9:00～18:00,0,1.0,営業時間情報のみ記載
サンライズひがし,沖縄県,沖縄県東村字平良550番地23,9:00～18:00,,26.63094,128.15353,https://ja.wikipedia.org/wiki/%E9%81%93%E3%81%AE%E9%A7%85%E3%82%B5%E3%83%B3%E3%83%A9%E3%82%A4%E3%82%BA%E3%81%B2%E3%81%8C%E3%81%97,540,1080,9:00 - 18:00（直売所） / 11:00 - 17:00（レストラン）,,1,https://www.michi-no-eki.jp/stations/views/19954,9:00～18:00,0,1.0,通常の営業時間
喜名番所,沖縄県,沖縄県読谷村字喜名1番地2,9:00 ～18:00,,26.39933,127.75822,https://ja.wikipedia.org/wiki/%E9%81%93%E3%81%AE%E9%A7%85%E5%96%9C%E5%90%8D%E7%95%AA%E6%89%80,540,1080,,,1,https://www.michi-no-eki.jp/stations/views/19817,9:00 ～18:00,0,1.0,通常の営業時間。
許田,沖縄県,沖縄県名護市字許田17番地の1,8:30～19:00,,26.55206,127.96925,https://ja.wikipedia.org/wiki/%E9%81%93%E3%81%AE%E9%A7%85%E8%A8%B1%E7%94%B0,510,1140,,,1,https://www.michi-no-eki.jp/stations/views/19813,8:30～19:00,0,0.95,記載された情報のみ
豊崎,沖縄県,沖縄県豊見城市字豊崎3番地の39,9:00 ～18:00,,26.15767,127.65525,https://ja.wikipedia.org/wiki/%E9%81%93%E3%81%AE%E9%A7%85%E8%B1%8A%E5%B4%8E,540,1080,,,1,https://www.michi-no-eki.jp/stations/views/19818,9:00 ～18:00,0,0.9,通常の営業時間
